Name,B,F,Var,HD,HIP,RA,Dec,"vis.
mag.","abs.
mag.",Dist. (ly),Sp. class,Notes
CD Cas,,,"CD
V405",,117154,23h 45m 02.63s,+63° 00′ 13.9″,10.64,,1230,F6-G5,"classical Cepheid, *V*max = 10.37m, *V*min = 11.15m, *P* = 7.80 d"
VW Cas,,,VW,,5138,01h 05m 48.22s,+61° 45′ 17.8″,10.67,,,K0,"classical Cepheid, *V*max = 10.36m, *V*min = 11.07m, *P* = 5.99 d"
WR 3,,,,9974,7681,01h 38m 55.63s,+58° 09′ 22.7″,10.69,,,WN3h-w,surrounded by a unique stellar-wind bubble
VV Cas,,,VV,,8614,01h 51m 07.03s,+59° 53′ 17.5″,10.73,,,F6,"classical Cepheid, *V*max = 10.26m, *V*min = 11.2m, *P* = 6.21 d"
DF Cas,,,DF,,12817,02h 44m 43.31s,+61° 27′ 52.9″,10.74,,,F8,"classical Cepheid, *V*max = 10.53m, *V*min = 11.13m, *P* = 3.83 d"
V364 Cas,,,V364,,,00h 52m 43.01s,+50° 28′ 10.2″,10.75,,,A7,"Algol variable, *V*max = 10.53m, *V*min = 11.22m, *P* = 1.54 d"
WY Cas,,,WY,,,23h 58m 01.30s,+56° 29′ 13.5″,10.76,,,S6-6.5/6-e,Mira variable
ZZ Cas,,,ZZ,,2644,00h 33m 30.38s,+62° 30′ 40.2″,10.79,,1290,B3,β Lyr variable
CH Cas,,,CH,,115390,23h 22m 28.44s,+62° 45′ 25.7″,10.79,,,F3Ibp,"classical Cepheid, *V*max = 10.47m, *V*min = 11.56m, *P* = 15.09 d"
CF Cas,,,CF,,118174,23h 58m 17.98s,+61° 13′ 15.8″,10.8,,10800,B3,"in NGC 7790; classical Cepheid, *V*max = 10.8m, *V*min = 11.47m, *P* = 
4.88 d"
BP Cas,,,BP,,5846,01h 15m 01.09s,+65° 35′ 57.9″,10.8,,,F6,"classical Cepheid, *V*max = 10.55m, *V*min = 11.33m, *P* = 6.27 d"
LS I +61 303,,,V615,,12469,02h 40m 31.67s,+61° 13′ 45.6″,10.8,,,B0Ve,"microquasar, *V*max = 10.4m, *V*min = 11.1m, *P* = 26.50 d"
V523 Cas,,,V523,,,00h 40m 06.26s,+50° 14′ 15.5″,10.87,,,K4V,"W UMa variable, *V*max = 10.62m, *V*min = 11.45m, *P* = 0.23 d"
WASP-93,,,,,,00h 37m 50.0s,+51° 17′ 20″,10.97,,815,F4,has a transiting planet (b)
CW Cas,,,CW,,,00h 45m 52.69s,+63° 05′ 08.4″,11.08,,1340,G8V,"W UMa variable, *V*max = 11.02m, *V*min = 11.62m, *P* = 0.32 d"
2S 0114+650,,,V662,,6081,01h 18m 02.70s,+65° 17′ 29.9″,11.09,,,B1Iae,"X-ray pulsar, *V*max = 10.97m, *V*min = 11.09m, *P* = 11.60 d"
IR Cas,,,IR,,,23h 06m 52.37s,+54° 04′ 52.2″,11.14,,,F4...,β Lyr variable
IT Cas,,,IT,,,23h 42m 01.40s,+51° 44′ 36.8″,11.23,,,F6,Algol variable
CG Cas,,,CG,,,00h 00m 59.25s,+69° 57′ 32.2″,11.28,,,F5,"classical Cepheid, *V*max = 10.89m, *V*min = 11.73m, *P* = 4.35 d"
RX J0146.9+6121,,,V831,,,01h 47m 00.21s,+61° 31′ 23.7″,11.34,,,B1III-Ve,"in NGC 663; X-ray pulsar, *V*max = 11.3m, *V*min = 11.5m"
IV Cas,,,IV,,,23h 49m 31.53s,+53° 08′ 04.8″,11.34,,,A2,Algol and δ Sct variable
IX Cas,,,IX,,390,00h 04m 50.82s,+50° 1405.5′,11.36,,637,F7,"W Vir variable, *V*max = 11.19m, *V*min = 11.77m, *P* = 9.15 d"
UZ Cas,,,UZ,,5658,01h 12m 41.16s,+61° 12′ 48.1″,11.45,,1840,G2,"classical Cepheid, *V*max = 10.93m, *V*min = 11.73m, *P* = 4.26 d"
GP Cas,,,GP,,12416,02h 39m 50.44s,+59° 35′ 51.3″,11.5,,,M2Iab,slow irregular variable
MWC 1080,,,V628,,114995,23h 17m 25.58s,+60° 50′ 43.4″,11.58,,,B0eq,"Orion variable, *V*max = 10.88m, *V*min = 11.84m"
CY Cas,,,CY,,115925,23h 29m 12.77s,+63° 22′ 27.5″,11.67,,,G1-2Ib,"classical Cepheid, *V*max = 11.07m, *V*min = 12.21m, *P* = 14.38 d"
UV Cas,,,UV,,,23h 02m 14.66s,+59° 36′ 36.7″,11.8,,,F0/5Ib,R CrB variable
BS Cas,,,BS,,,01h 21m 38.57s,+59° 10′ 27.1″,11.84,,,A-F,"W UMa variable, *V*max = 11.50m, *V*min = 12.16m, *P* = 0.44 d"
Gliese 82,,,V596,,9291,01h 59m 23.51s,+58° 31′ 16.1″,12.04,,39.9,M4Ve,flare star
V627 Cas,,,V627,,113373,22h 57m 40.99s,+58° 09′ 12.5″,12.4,,,M2eII-III,"semiregular variable, *V*max = 12.4m, *V*min = 13.24m"
TY Cas,,,TY,,,00h 36m 59.42s,+63° 08′ 01.7″,,,,M6,Mira variable
V592 Cas,,,V592,,,00h 20m 52.22s,+55° 42′ 16.3″,12.79,,,OB,"nova-like star, Δ*V* = 0.4m, *P* = 0.12 d"
HV Cas,,,HV,,,01h 11m 03.48s,+53° 43′ 40.2″,12.9,,,Ce,Mira variable
BH Cas,,,BH,,,00h 21m 21.38s,+59° 09′ 05.4″,13,,,B3,"W UMa variable, *V*max = 12.51m, *V*min = 13.10m, *P* = 0.41 d"
IRAS 23304+6147,,,,,,23h 32m 44.79s,+62° 03′ 49.1″,13.1,,,G2Ia,"post-AGB star, Δ*V* = 0.20m, *P* = 85 d"
HAT-P-44,,,,,,00h 56m 50.3s,+47° 00′ 52″,13.21,,1220,,has two transiting planets
LkHα 198,,,V633,,,00h 11m 25.83s,+58° 49′ 28.6″,13.79,,,B9e,Herbig Ae/Be star; Orion variable
V664 Cas,,,V664,,,03h 03m 47.01s,+64° 54′ 35.7″,14.56,,,,"central star of HFG 1, re-radiating binary system"
V425 Cas,,,V425,,,23h 03m 46.66s,+53° 17′ 14.9″,,,,,VY Scl variable
V709 Cas,,,V709,,,00h 28m 48.84s,+59° 17′ 22.0″,,,,,DQ Her variable
4U 0115+634,,,V635,,,01h 18m 31.90s,+63° 44′ 24.0″,15.19,,,B0.2Ve,"X-ray pulsar, *V*max = 14.5m, *V*min = 16.3m, *P* = 24.3 d"
V376 Cas,,,V376,,,00h 11m 26.52s,+58° 50′ 03.7″,,,,A3/F2e,Orion variable
IGR J00234+6141,,,V1033,,,00h 22m 57.64s,+61° 41′ 07.6″,16.1,,,,"DQ Her variable, *V*max = 16.1m, *V*min = 16.9m, *P* = 0.17 d"
V705 Cas,,,V705,,,23h 41m 47.19s,+57° 30′ 59.5″,16.4,,,,"nova, *V*max = 5.7m, *V*min = 16.4m"
Tycho G,,,,,,00h 25m 19.9s,+64° 08′ 18″,17,,,G2IV,former companion of progenitor of SN 1572
V723 Cas,,,V723,,,01h 05m 05.36s,+54° 00′ 40.3″,18,,,A7,"nova, *V*max = 7.08m, *V*min = <18.0m"
RNO 1B,,,V710,,,00h 36m 46.30s,+63° 28′ 54.1″,18.6,,,F8II,"FU Ori star, *V*max = 18.6m, *V*min = 21.6m"
HT Cas,,,HT,,,01h 10m 13.13s,+60° 04′ 35.4″,19.32,,,M5.5e,"SU UMa variable and eclipsing binary, *V*max = 12.6m, *V*min = 19.32m"
4U 0142+61,,,,,,01h 46m 22.21s,+61° 45′ 03.8″,25.62,,,,magnetar
IGR J00291+5934,,,V1037,,,00h 29m 13.06s,+59° 34′ 19.0″,,,,,X-ray pulsar with millisecond pulsar
1E 2259+586,,,,,,23h 01m 08.14s,+58° 52′ 44.5″,,,,,magnetar
PSR B2319+60,,,,,,23h 21m 55.21s,+60° 24′ 30.7″,,,,,pulsar
PSR B2334+61,,,,,,23h 37m 05.78s,+61° 51′ 01.7″,,,,,pulsar
PSR J0205+6449,,,,,,02h 05m 37.92s,+64° 49′ 42.8″,,,,,central pulsar of 3C 58
OH 127.8+0.0,,,V669,,,01h 33m 51.21s,+62° 26′ 53.2″,,,,M9III,Mira variable
W3 IRS 5,,,,,,02h 25m 40.54s,+62° 05′ 51.4″,,,,B1,protostar; possibly similar to a proto-Trapezium
IRAS 00338+6312,,,,,,00h 36m 47.5s,+63° 29′ 02″,,,,,protostar
"Table legend: 
[TABLE]",,,,,,,,,,,,
